"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"South Dakota"	"Montana"	3845	3358	579	728	374	115	3	13	143	2710	487	2	1	4	5	10	8	1	85	4	5	0	0	5	18
"New Mexico"	"Tennessee"	3844	3255	914	1283	507	141	12	44	404	2147	589	3	1	6	7	23	2	2	62	3	55	7	5	1	16
"Nebraska"	"North Carolina"	3834	2910	1115	953	724	127	9	74	281	1695	924	1	4	16	12	46	12	6	62	11	14	10	3	4	25
"Colorado"	"North Dakota"	3823	2990	989	1033	694	62	7	52	297	1878	833	4	3	12	7	18	3	1	71	2	13	0	1	4	17
"Georgia"	"Nebraska"	3815	2600	1048	721	703	102	25	71	254	1445	1215	9	6	24	10	32	31	1	28	11	14	7	0	74	20
"Pennsylvania"	"Idaho"	3809	3262	669	856	441	105	3	16	193	2504	547	12	5	7	4	22	8	10	48	6	7	2	1	1	11
"Vermont"	"South Carolina"	3807	3432	591	1730	306	694	3	24	305	2100	375	1	0	2	0	22	13	0	25	7	8	1	0	3	3
"Pennsylvania"	"Mississippi"	3804	3094	985	1421	631	113	3	19	345	1983	710	0	2	2	12	27	6	0	68	13	8	1	4	1	15
"North Carolina"	"New Hampshire"	3801	3243	933	1184	622	303	22	43	277	1976	558	0	5	7	2	27	19	5	19	0	5	5	0	1	5
"Georgia"	"Maine"	3794	3361	688	1334	367	172	0	5	411	2406	433	1	1	4	0	20	5	1	33	9	0	2	2	4	16
"Nebraska"	"Arkansas"	3794	3423	646	1068	377	71	65	7	258	2645	371	2	1	13	1	7	4	3	23	1	8	2	3	0	21
"New Mexico"	"Missouri"	3758	3207	1399	886	1034	135	5	17	213	1803	551	1	0	32	1	25	11	10	45	5	7	0	0	3	16
"Wisconsin"	"South Dakota"	3757	3155	669	1361	404	132	5	47	462	2105	602	1	2	12	0	23	3	1	43	3	17	0	0	1	18
"New Hampshire"	"Michigan"	3750	2738	658	1532	474	198	5	54	355	1652	1012	2	2	5	4	20	10	1	64	12	4	2	0	0	9
"Iowa"	"Virginia"	3744	3133	1317	1034	666	263	7	145	240	1812	611	0	3	13	7	57	8	0	38	2	15	5	1	7	10
"Georgia"	"Montana"	3742	3108	714	1105	313	169	1	37	311	2277	634	0	1	8	6	15	2	0	48	13	8	3	1	4	24
"Minnesota"	"Wyoming"	3736	3211	671	865	430	68	5	37	210	2461	525	1	0	1	2	12	0	0	49	18	1	6	0	2	3
"Washington"	"Vermont"	3721	3563	133	2384	90	256	2	335	62	2818	158	0	0	2	0	1	1	0	4	0	0	0	0	1	2
"Arizona"	"Mississippi"	3699	2943	1116	1094	518	141	7	17	330	1930	756	0	0	14	9	33	8	1	73	19	4	4	0	0	33
"Wyoming"	"Washington"	3676	2828	949	762	501	69	2	18	367	1871	848	3	5	4	1	26	5	3	75	2	5	0	3	0	12
"Arkansas"	"Virginia"	3659	3003	1318	944	839	234	3	41	397	1489	656	0	6	16	5	29	4	4	56	8	19	6	0	0	42
"Massachusetts"	"Louisiana"	3656	2687	988	955	642	148	147	25	362	1363	969	3	22	15	13	26	50	11	42	17	43	16	3	5	27
"Kansas"	"Wisconsin"	3654	2994	1029	906	697	151	38	40	272	1796	660	10	1	22	1	14	12	4	56	4	25	5	4	4	16
"Nebraska"	"Michigan"	3651	2228	688	790	502	87	5	35	199	1400	1423	4	1	7	0	24	9	0	19	2	16	5	30	2	17
"Connecticut"	"Missouri"	3627	2969	1881	541	1720	101	17	22	222	887	658	1	1	11	1	17	40	5	46	7	11	7	2	9	10
"Nebraska"	"Idaho"	3627	3076	546	769	306	81	2	40	197	2450	551	4	4	9	2	7	2	3	28	0	4	0	7	2	7
"Tennessee"	"Maine"	3627	3295	715	1460	456	247	14	17	474	2087	332	1	2	4	1	7	9	1	36	5	0	0	1	1	1
"North Carolina"	"Montana"	3619	2983	665	1073	374	221	3	25	279	2081	636	1	3	9	0	16	3	0	64	11	4	3	1	2	8
"North Dakota"	"Washington"	3617	2787	1249	788	908	108	22	24	266	1459	830	8	9	11	8	22	17	7	45	33	8	8	5	7	21
"Nebraska"	"Oregon"	3616	2716	1018	648	652	77	6	12	292	1677	900	3	19	11	3	48	6	1	48	4	4	1	0	2	12
"Idaho"	"Wyoming"	3606	3041	527	787	282	110	1	10	182	2456	565	1	0	2	11	15	9	2	24	4	3	3	0	0	10
"Arkansas"	"Iowa"	3597	2829	847	1179	479	120	25	59	570	1576	768	1	0	27	4	7	8	1	33	1	13	0	0	6	18
"Kentucky"	"Mississippi"	3594	2978	1139	1063	676	207	7	15	322	1751	616	5	1	10	4	10	5	7	48	10	36	6	0	5	11
"Utah"	"Michigan"	3585	2195	663	940	474	83	2	27	318	1291	1390	2	5	4	2	11	10	1	27	3	11	5	0	2	8
"Wisconsin"	"Montana"	3584	3013	586	1145	364	193	5	13	228	2210	571	3	4	4	4	9	14	0	55	5	16	2	8	2	5
"Michigan"	"Utah"	3572	2855	854	1045	597	508	15	69	186	1480	717	11	6	17	8	30	7	3	37	5	25	11	1	22	9
"New Jersey"	"West Virginia"	3570	3210	733	1219	496	40	6	62	380	2226	360	0	0	4	1	36	3	0	11	8	2	0	1	0	29
"Texas"	"Rhode Island"	3570	2309	727	965	502	164	13	122	250	1258	1261	0	4	3	3	26	8	0	78	3	15	7	1	0	258
"Kansas"	"Pennsylvania"	3567	2583	821	739	553	59	19	40	285	1627	984	24	9	13	7	37	23	2	88	3	39	1	3	15	10
"Utah"	"North Carolina"	3562	2795	1119	803	706	170	11	58	210	1640	767	3	9	28	8	34	13	0	54	9	23	12	0	17	17
"Montana"	"South Dakota"	3556	2839	518	891	258	42	1	27	276	2235	717	2	0	9	3	13	5	3	40	1	2	0	0	1	5
"Kansas"	"Indiana"	3553	2881	1023	1262	724	118	17	71	328	1623	672	5	0	5	4	28	0	15	104	4	14	0	2	1	10
"Illinois"	"West Virginia"	3551	2911	755	1017	539	73	1	39	411	1848	640	0	1	6	3	25	9	0	32	5	1	8	3	2	12
"Iowa"	"Oregon"	3548	2890	1022	816	651	186	31	20	264	1738	658	4	6	6	1	9	10	1	48	1	4	1	11	9	16
"Pennsylvania"	"Kansas"	3540	2424	1059	703	771	57	18	72	303	1203	1116	10	12	18	12	29	10	52	75	7	62	22	5	7	15
"Utah"	"Missouri"	3537	2946	1628	850	1442	80	12	21	201	1190	591	0	11	6	5	44	4	1	15	1	12	6	1	6	30
"Minnesota"	"Louisiana"	3534	2721	1264	706	801	145	6	69	391	1309	813	0	15	15	17	25	27	2	49	9	30	14	6	5	16
"Wisconsin"	"New Mexico"	3533	3001	874	1021	618	190	11	23	230	1929	532	4	6	7	7	11	2	0	58	10	21	2	1	3	19
"Arkansas"	"Ohio"	3531	2820	1033	1142	673	133	19	22	351	1622	711	0	8	27	7	31	17	8	54	7	35	8	2	2	14
"Mississippi"	"Ohio"	3526	2563	990	1121	589	121	6	43	378	1426	963	4	7	9	12	37	17	0	119	5	20	7	3	0	17
"Pennsylvania"	"Rhode Island"	3521	3017	871	1144	610	212	3	40	326	1826	504	0	17	9	0	18	5	8	22	4	13	7	1	1	8
"Arkansas"	"Washington"	3520	2713	1103	722	767	155	5	38	257	1491	807	2	4	10	12	33	4	6	52	3	21	7	1	12	13
"South Carolina"	"Nevada"	3512	2758	1043	1060	655	239	2	70	221	1571	754	7	9	9	12	36	7	18	29	36	13	4	0	21	26
"New Mexico"	"Idaho"	3494	3067	517	762	248	56	20	19	166	2558	427	2	2	2	2	10	4	1	22	2	4	2	0	5	3
"Indiana"	"Oklahoma"	3487	2760	1124	1036	748	76	11	30	295	1600	727	6	8	10	7	12	11	12	52	12	32	13	3	1	23
"Colorado"	"Connecticut"	3480	2780	795	961	495	196	10	149	365	1565	700	1	9	14	5	48	13	6	9	7	47	22	1	6	7
"Tennessee"	"Utah"	3479	2843	1163	1080	642	271	8	86	344	1492	636	4	0	7	2	21	6	3	118	9	22	6	2	9	16
"Ohio"	"Delaware"	3474	2932	1021	1351	525	480	3	35	406	1483	542	0	0	5	0	14	2	0	20	0	2	2	0	6	5
"Tennessee"	"Montana"	3470	2951	860	1006	545	109	5	21	176	2095	519	0	2	4	2	4	2	0	40	3	5	0	4	2	5
"Colorado"	"Mississippi"	3461	2818	962	1180	592	105	7	54	323	1737	643	4	0	8	11	14	5	2	69	9	8	6	4	3	28
"New Mexico"	"Utah"	3457	2707	695	1257	364	105	9	44	431	1754	750	2	0	8	9	9	2	0	162	6	10	0	2	5	11
"Wisconsin"	"Kansas"	3454	2864	971	1375	692	99	20	104	425	1524	590	7	6	3	1	12	25	1	14	4	21	12	0	9	12
"Oklahoma"	"Nebraska"	3452	2400	1030	538	698	40	6	54	209	1393	1052	0	7	15	2	33	16	2	25	5	10	2	3	123	18
"Louisiana"	"Ohio"	3446	2629	1171	664	782	84	0	26	363	1374	817	0	6	31	6	25	12	4	126	13	28	7	8	3	25
"Virginia"	"Vermont"	3437	2973	500	1436	318	216	3	25	411	2000	464	2	1	8	1	15	13	0	27	4	4	0	0	9	6
"North Dakota"	"Nevada"	3421	2629	884	1046	493	299	0	40	218	1579	792	6	5	2	19	21	12	2	22	36	10	4	0	16	95
"Mississippi"	"Virginia"	3418	2782	1411	838	880	175	4	78	339	1306	636	4	8	14	8	36	10	1	38	2	11	5	1	4	10
"Oregon"	"Oklahoma"	3414	2586	801	878	573	31	17	30	249	1686	828	1	9	6	3	28	8	6	24	36	24	12	0	1	12
"Kentucky"	"Iowa"	3402	2519	619	1293	449	80	11	37	318	1624	883	1	2	14	3	7	8	2	138	6	8	2	0	0	8
"Indiana"	"Kansas"	3402	2660	844	1139	603	48	14	38	188	1769	742	0	8	11	7	20	5	4	55	1	30	11	5	4	8
"Iowa"	"Pennsylvania"	3399	2459	964	878	661	161	9	82	249	1297	940	2	11	19	9	54	10	8	57	8	14	10	13	4	18
"Alabama"	"New Jersey"	3398	2882	990	1175	700	255	11	66	427	1423	516	0	3	12	3	37	0	3	73	5	15	3	3	0	7
"South Carolina"	"District of Columbia"	3395	2291	1228	671	1053	159	2	113	293	671	1104	4	18	48	7	76	14	6	95	10	5	2	10	9	9
"Alabama"	"Oregon"	3395	2588	1009	817	725	187	24	33	275	1344	807	2	2	8	2	204	3	3	39	5	5	3	4	3	9
"Utah"	"Georgia"	3382	2659	1053	762	667	113	3	70	180	1626	723	3	8	20	8	21	11	1	42	8	16	18	0	21	17
"Nevada"	"Hawaii"	3381	2624	940	1223	466	1123	3	12	178	842	757	0	2	7	2	10	1	1	19	10	5	0	0	6	13
"Michigan"	"Montana"	3380	2792	635	801	314	168	1	24	189	2096	588	3	2	7	8	9	3	11	48	14	13	3	0	5	13
"Illinois"	"Maine"	3375	2869	670	1023	412	193	7	20	338	1899	506	5	2	2	2	14	8	0	25	9	0	6	0	0	3
"Michigan"	"Oklahoma"	3374	2684	1164	909	812	53	12	19	312	1476	690	2	6	18	2	12	8	4	32	11	55	11	0	5	17
"District of Columbia"	"Nevada"	3373	2465	998	869	758	271	9	53	162	1212	908	1	17	26	10	17	18	7	32	101	7	4	6	4	16
"New Mexico"	"Michigan"	3373	2408	751	838	428	138	2	16	195	1629	965	1	2	4	3	6	1	2	34	3	8	1	0	1	3
"Wisconsin"	"Wyoming"	3372	3045	357	722	219	124	0	14	122	2566	327	0	4	3	0	6	1	0	23	5	6	0	0	1	3
"Illinois"	"Hawaii"	3369	2744	1039	1146	539	1040	0	11	230	924	625	1	1	3	9	28	10	1	21	7	11	5	1	2	3
"Hawaii"	"New York"	3366	2560	826	1033	724	345	14	26	235	1216	806	5	21	15	6	83	32	0	39	17	3	12	5	5	9
"Connecticut"	"Indiana"	3361	2420	1235	739	917	142	2	21	316	1022	941	0	9	10	1	42	16	2	289	7	13	6	0	2	10
"Oregon"	"New Jersey"	3350	2707	906	891	683	149	11	41	168	1655	643	2	1	5	3	22	3	0	16	34	57	6	1	0	7
"Tennessee"	"District of Columbia"	3344	2174	1211	614	1046	229	1	29	319	550	1170	7	18	35	2	51	11	6	76	15	4	14	10	10	10
"Montana"	"Utah"	3342	2666	762	757	459	187	6	35	151	1828	676	7	2	19	6	17	25	1	59	17	8	5	5	3	60
"Pennsylvania"	"Wyoming"	3335	2927	415	1210	216	71	5	10	320	2305	408	4	0	1	7	6	2	1	36	33	0	0	0	0	7
"Louisiana"	"Nevada"	3321	2496	1080	804	603	376	4	48	233	1232	825	4	9	14	20	16	5	0	35	101	21	2	1	9	17
"Oklahoma"	"Massachusetts"	3311	2590	642	1468	504	75	1	11	127	1872	721	4	8	16	1	58	5	0	19	4	4	0	2	0	5
"Nebraska"	"Tennessee"	3303	2629	1090	798	710	130	12	36	223	1518	674	2	7	8	4	25	4	8	41	3	21	10	2	5	15
"New Jersey"	"Utah"	3292	2593	840	811	493	379	4	68	201	1448	699	2	7	8	7	17	20	1	34	10	51	12	6	8	20
"North Dakota"	"Wisconsin"	3287	2725	1113	813	872	79	17	27	204	1526	562	0	1	11	8	20	8	4	66	3	10	1	0	5	16
"Delaware"	"Missouri"	3279	2955	558	662	498	66	4	7	42	2338	324	0	2	14	1	15	9	1	10	0	3	0	1	2	3
"North Dakota"	"Michigan"	3278	2568	519	730	365	61	19	43	143	1937	710	1	3	6	3	5	2	5	27	1	3	1	1	0	7
"Utah"	"Illinois"	3276	2354	1099	699	814	232	4	102	173	1029	922	7	11	27	4	68	18	14	49	13	43	14	4	7	14
"Arkansas"	"Kentucky"	3268	2565	776	1179	487	82	16	26	273	1681	703	0	0	2	5	39	3	7	71	0	8	6	16	1	14
"Maine"	"Connecticut"	3261	2887	776	1132	526	281	2	5	370	1703	374	0	1	13	7	18	2	6	42	5	6	6	0	1	11
"Nebraska"	"Ohio"	3249	2472	946	755	614	126	5	38	255	1434	777	1	6	14	13	29	7	3	80	4	15	5	0	6	20
"New Mexico"	"Georgia"	3240	2508	740	1276	443	95	4	35	379	1552	732	2	9	15	2	14	3	1	52	5	9	10	1	9	17
"Maine"	"Virginia"	3235	2850	837	1201	537	204	4	48	246	1811	385	1	1	8	1	26	11	2	40	1	9	4	2	3	3
"Connecticut"	"District of Columbia"	3222	2168	1194	540	1128	158	3	53	230	596	1054	12	18	44	3	78	29	7	57	14	0	8	26	5	4
"Texas"	"Delaware"	3221	2752	1115	973	728	235	0	58	286	1445	469	2	1	7	2	10	116	1	6	0	11	2	1	0	6
"North Carolina"	"Rhode Island"	3219	2718	827	1232	566	216	0	76	295	1565	501	0	1	2	2	64	3	0	14	4	9	3	1	0	16
"Florida"	"South Dakota"	3201	2691	776	985	480	99	32	64	309	1707	510	1	3	7	10	38	11	3	31	3	10	10	3	0	8
"Missouri"	"Alaska"	3190	2628	580	763	334	116	5	17	152	2004	562	1	5	16	1	15	7	0	49	5	4	2	2	3	8
"Ohio"	"Idaho"	3170	2695	669	959	421	116	4	16	210	1928	475	2	1	12	5	14	6	2	19	1	4	0	3	5	4
"New Jersey"	"New Mexico"	3169	2520	696	775	438	104	0	10	208	1760	649	2	14	8	8	14	5	6	25	7	35	11	4	5	19
"Washington"	"Mississippi"	3165	2283	903	802	542	33	0	8	307	1393	882	0	12	12	18	17	7	10	120	23	15	3	1	23	35
"Arkansas"	"Pennsylvania"	3152	2336	968	910	577	76	4	38	566	1075	816	1	2	7	8	54	14	10	72	4	8	4	2	1	41
"Alabama"	"Utah"	3140	2608	987	1045	625	163	7	113	324	1376	532	6	8	7	8	40	3	5	39	3	16	5	1	5	10
"Oklahoma"	"Indiana"	3133	2426	970	963	653	87	11	18	320	1337	707	0	2	5	5	60	5	5	131	4	11	6	2	3	21
"Virginia"	"Hawaii"	3127	2671	972	1206	472	581	7	31	272	1308	456	4	2	9	11	13	3	6	36	3	8	1	1	11	10
"Oregon"	"Maryland"	3118	2518	1021	835	706	186	13	49	232	1332	600	6	8	5	2	28	5	1	40	8	7	4	2	29	44
"Florida"	"North Dakota"	3115	2393	864	953	637	60	10	41	230	1415	722	0	1	8	10	12	2	0	32	0	8	1	0	1	6
"South Carolina"	"Maine"	3112	2968	490	1129	314	114	2	10	227	2301	144	1	2	6	0	4	1	0	5	0	0	0	3	3	0
"Washington"	"South Dakota"	3107	2615	488	919	254	21	2	41	256	2041	492	1	0	10	2	17	2	1	33	1	13	4	3	1	3
"Utah"	"New Mexico"	3105	2288	707	712	474	77	4	9	146	1578	817	7	0	10	7	29	7	3	50	3	18	12	4	4	34
"Missouri"	"Connecticut"	3104	2480	693	888	522	221	9	54	212	1462	624	0	7	7	1	33	17	5	27	15	20	2	2	9	16
"Maine"	"Pennsylvania"	3099	2655	649	1062	480	93	1	18	230	1833	444	1	1	10	5	26	7	2	56	4	8	2	2	3	8
"New Mexico"	"Minnesota"	3098	2604	684	1300	425	67	3	77	342	1690	494	0	3	6	1	26	3	0	52	4	0	1	0	0	1
"Georgia"	"Rhode Island"	3088	1423	463	628	306	133	0	118	162	704	1665	0	1	1	0	19	2	1	16	1	4	4	0	0	103
"Delaware"	"Michigan"	3086	2601	198	1503	147	267	1	16	429	1741	485	0	0	5	0	4	3	0	8	0	5	3	4	4	1
"New Jersey"	"Kansas"	3082	2329	1017	627	750	52	49	85	200	1193	753	2	19	13	8	22	7	3	41	6	59	23	1	10	16
"New Jersey"	"Mississippi"	3081	2336	859	1014	593	201	3	32	202	1305	745	3	1	11	2	29	2	1	65	48	1	3	1	0	5
"Connecticut"	"Nevada"	3064	2276	698	873	429	346	0	38	139	1324	788	7	5	15	15	23	22	5	51	79	21	12	0	6	38
"Colorado"	"Hawaii"	3055	2615	772	1251	308	1008	4	19	194	1082	440	4	4	4	3	8	5	2	33	12	10	4	6	3	6
"Iowa"	"Montana"	3049	2699	431	669	234	85	1	13	183	2183	350	2	7	4	2	3	5	0	17	3	2	2	1	0	3
"Alabama"	"Idaho"	3049	2447	606	1138	338	206	10	49	257	1587	602	3	0	8	3	8	7	0	39	0	2	4	5	3	14
"New York"	"Alaska"	3047	2487	493	1013	324	258	1	13	313	1578	560	9	0	11	9	18	9	0	57	2	0	0	5	1	0
"Alabama"	"West Virginia"	3042	2757	328	688	174	39	7	7	222	2308	285	1	0	4	2	14	2	0	45	2	0	0	1	11	10
"Illinois"	"Alaska"	3038	2391	631	768	316	127	13	9	175	1751	647	1	2	12	13	17	9	1	33	7	4	1	5	1	13
"Maine"	"Arizona"	3023	2656	842	930	481	227	2	15	233	1698	367	0	1	8	2	13	2	2	38	4	7	5	0	1	10
"Louisiana"	"Indiana"	3016	2298	1198	702	842	82	0	36	373	965	718	0	3	20	4	33	9	4	51	12	13	15	0	0	28
"Wisconsin"	"Louisiana"	3014	2061	854	706	617	113	2	19	275	1035	953	3	4	7	21	28	10	0	43	14	31	4	21	11	18
"Hawaii"	"North Carolina"	3012	2520	1032	827	579	121	2	58	304	1456	492	1	1	5	2	24	1	0	54	4	7	5	0	5	9
"Nevada"	"Arkansas"	3008	2529	378	1396	182	98	9	3	187	2050	479	1	1	12	1	4	10	2	22	7	4	2	0	0	3
"Kentucky"	"Maryland"	3001	2533	1336	707	950	231	6	81	193	1072	468	0	1	5	2	24	4	6	52	3	5	3	1	6	6
"Rhode Island"	"Georgia"	2998	2605	780	1081	496	124	3	76	302	1604	393	2	0	16	3	5	5	3	34	5	11	18	0	6	10
"Alaska"	"Montana"	2997	2559	287	693	146	81	3	5	140	2184	438	7	0	2	3	10	3	2	33	5	1	0	8	6	10
"Mississippi"	"Michigan"	2986	1991	634	905	396	115	9	18	243	1210	995	3	2	7	6	4	3	1	25	4	11	5	1	1	3
"Virginia"	"Alaska"	2983	2263	597	736	286	98	2	15	219	1643	720	0	3	14	4	21	17	3	46	3	0	2	1	6	12
"Missouri"	"District of Columbia"	2979	1857	932	453	810	112	9	38	243	645	1122	5	26	45	8	76	29	2	41	19	1	10	8	3	16
"District of Columbia"	"Wisconsin"	2979	2345	870	671	749	136	20	39	185	1216	634	4	2	23	0	15	10	0	33	0	9	0	5	11	6
"Nebraska"	"Oklahoma"	2975	2154	923	486	581	42	7	9	309	1206	821	6	7	16	14	9	34	2	104	6	6	5	3	10	7
"New Jersey"	"Arkansas"	2975	2187	698	655	415	56	3	12	212	1489	788	0	6	11	4	29	10	3	24	4	15	4	0	6	10
"District of Columbia"	"Oregon"	2970	2458	1102	661	896	91	4	22	161	1284	512	3	1	15	1	7	2	2	27	1	1	0	6	2	10
"Pennsylvania"	"Alaska"	2966	2389	451	1185	265	93	13	23	294	1701	577	4	0	5	3	19	1	0	72	8	5	0	0	3	9
"Mississippi"	"Iowa"	2956	2135	666	812	388	104	5	26	359	1253	821	1	2	14	4	22	5	0	57	6	7	1	0	1	1
"Nebraska"	"South Carolina"	2949	2470	887	1040	501	327	2	33	258	1349	479	0	2	36	6	46	5	0	39	2	10	5	2	1	6
"Connecticut"	"Wisconsin"	2949	2432	826	851	672	174	30	9	229	1318	517	1	7	10	6	24	5	10	24	19	31	3	1	1	3
"North Dakota"	"Oregon"	2940	2395	652	1176	453	173	6	15	337	1411	545	3	11	6	3	18	0	0	16	3	4	5	4	3	30
"Michigan"	"West Virginia"	2935	2514	624	1152	442	89	1	25	267	1690	421	0	0	3	9	38	4	0	69	1	1	0	2	0	8
"Oregon"	"Louisiana"	2925	2015	597	772	299	61	2	6	241	1406	910	9	17	13	46	24	14	2	67	4	26	10	1	11	37
"South Carolina"	"Wisconsin"	2922	2411	794	1051	596	256	21	20	215	1303	511	1	5	9	4	17	3	0	37	9	12	0	3	4	5
"Indiana"	"Idaho"	2915	2281	736	785	451	48	0	63	219	1500	634	2	1	4	1	7	2	1	98	1	9	2	1	1	16
"Nebraska"	"Alabama"	2905	2017	581	1028	351	399	1	9	223	1034	888	0	1	9	4	15	396	0	43	7	7	4	0	3	5
"West Virginia"	"Arizona"	2901	2380	789	858	482	124	3	20	206	1545	521	1	4	11	11	53	5	2	48	5	9	1	3	3	10
"Ohio"	"Nebraska"	2900	2259	992	617	758	51	26	73	217	1134	641	4	8	10	1	25	19	2	54	1	13	4	2	7	1
"Iowa"	"Idaho"	2897	2343	601	734	364	82	7	22	181	1687	554	4	6	7	6	10	4	7	38	3	1	4	2	2	5
"Kansas"	"Louisiana"	2887	2291	905	822	596	81	9	9	411	1185	596	5	7	13	13	12	9	0	31	4	17	5	2	2	5
"South Dakota"	"Idaho"	2886	2699	300	1631	186	31	2	8	91	2381	187	2	1	0	0	11	1	0	8	2	1	0	1	1	0
"Illinois"	"North Dakota"	2885	2057	849	535	563	56	1	55	225	1157	828	4	6	7	25	26	9	3	26	0	8	0	1	2	12
"New Hampshire"	"New Jersey"	2883	2603	999	886	776	356	2	49	236	1184	280	0	0	9	2	19	11	6	25	1	5	2	0	1	2
"Oklahoma"	"Minnesota"	2880	2134	743	795	493	70	16	66	213	1276	746	6	6	12	4	185	3	4	29	4	10	3	2	1	11
"Alabama"	"Oklahoma"	2868	2277	1071	730	686	85	8	19	309	1170	591	2	5	13	15	19	9	0	40	3	20	1	1	7	18
"Nebraska"	"New Mexico"	2867	2467	796	517	521	55	7	11	221	1652	400	1	3	5	1	14	3	0	15	1	3	8	0	4	10
"Nebraska"	"Pennsylvania"	2866	1733	612	716	410	54	4	44	270	951	1133	0	4	35	2	52	12	2	31	4	7	7	3	8	14
"Mississippi"	"Pennsylvania"	2860	1837	572	682	415	36	1	25	236	1124	1023	9	21	5	7	72	23	26	45	7	14	8	5	1	18
"North Carolina"	"Alaska"	2856	2310	682	774	418	63	4	5	178	1642	546	2	2	5	0	13	6	5	36	3	7	1	0	0	22
"Ohio"	"New Hampshire"	2850	2447	813	879	628	327	10	18	215	1249	403	0	3	3	6	24	0	0	16	2	5	1	1	2	5
"District of Columbia"	"Minnesota"	2850	2365	862	782	719	91	10	145	172	1228	485	1	3	12	5	24	4	1	100	0	7	0	0	5	9
"Connecticut"	"Minnesota"	2846	2253	697	1067	563	104	5	266	285	1030	593	4	7	9	2	59	32	4	124	3	9	1	9	4	4
"Minnesota"	"Oklahoma"	2838	2171	928	692	668	58	11	64	224	1146	667	0	4	13	11	12	10	2	24	7	21	10	0	3	18
"Wisconsin"	"Maryland"	2837	2106	1012	672	814	218	4	37	202	831	731	0	4	41	4	24	26	7	70	2	15	2	7	2	11
"Colorado"	"Maine"	2833	2565	537	929	344	175	3	34	221	1788	268	0	0	2	0	18	1	1	17	0	0	3	3	0	3
"Georgia"	"New Hampshire"	2825	2528	684	1172	413	402	59	26	335	1293	297	1	0	7	1	22	2	1	21	0	4	0	0	3	2
"Tennessee"	"Idaho"	2822	2356	739	672	448	106	4	32	211	1555	466	0	6	5	13	9	7	0	51	0	2	0	0	1	5
"Massachusetts"	"Utah"	2817	2170	588	680	409	361	5	55	101	1239	647	2	4	7	10	21	6	1	29	4	44	14	0	2	21
"Arizona"	"Maine"	2816	2533	456	981	240	164	0	4	211	1914	283	1	0	2	2	7	3	0	20	0	0	0	0	0	5
"Kentucky"	"District of Columbia"	2814	1757	613	972	508	631	4	29	248	337	1057	3	26	8	5	32	8	9	43	7	8	6	5	7	1
"Oregon"	"Kansas"	2812	2271	635	756	482	27	7	26	221	1508	541	0	9	14	9	13	1	2	14	8	28	6	0	36	29
"District of Columbia"	"New Mexico"	2811	2136	690	656	504	66	0	24	159	1383	675	0	2	10	1	21	9	1	29	4	3	4	3	3	16
"Maine"	"Georgia"	2808	2189	714	769	536	195	1	32	167	1258	619	1	2	11	2	8	8	6	64	5	7	5	2	12	8
"Delaware"	"Louisiana"	2796	2281	149	412	119	24	0	1	75	2062	515	1	141	7	2	9	0	0	2	3	3	1	0	0	4
"Pennsylvania"	"Nebraska"	2794	2026	787	637	662	113	6	27	205	1013	768	1	2	9	5	47	29	0	39	8	7	15	7	8	16
"Ohio"	"Alaska"	2793	2208	466	910	311	163	2	7	170	1555	585	8	0	7	11	14	8	3	52	1	7	3	2	0	6
"Kentucky"	"Arkansas"	2793	2318	901	840	533	123	7	14	424	1217	475	0	1	5	0	14	4	0	65	0	3	2	0	0	8
"Nevada"	"Alabama"	2791	2002	546	757	307	197	1	22	147	1328	789	60	1	11	18	12	35	2	51	7	11	6	0	0	1
"New Hampshire"	"Rhode Island"	2790	2467	618	1028	419	314	20	9	250	1455	323	0	7	3	1	24	5	3	15	4	3	3	2	1	32
"Wisconsin"	"Nebraska"	2787	2342	906	749	732	103	26	47	201	1233	445	0	4	8	8	22	15	0	36	7	4	2	3	5	8
"Colorado"	"District of Columbia"	2784	1850	869	553	763	162	6	43	272	604	934	11	49	15	12	24	7	6	41	16	2	3	12	8	9
"Hawaii"	"Michigan"	2774	2103	228	1399	132	54	0	6	102	1809	671	3	1	1	4	21	4	0	15	2	4	0	0	1	2
"South Carolina"	"Mississippi"	2771	2234	806	862	482	123	4	17	313	1295	537	0	3	26	2	14	2	0	59	1	2	7	0	0	14
"Oregon"	"Kentucky"	2770	2150	957	658	635	45	9	25	323	1113	620	0	0	7	5	21	13	0	99	0	2	0	0	1	1
"Michigan"	"Kansas"	2765	2066	902	646	709	52	26	69	178	1032	699	4	6	9	7	32	3	3	25	5	36	7	4	3	11
"Illinois"	"Delaware"	2764	2564	1024	852	548	207	0	99	411	1299	200	0	0	2	0	5	4	4	8	2	1	1	0	0	2
"Wisconsin"	"Idaho"	2761	2337	988	563	299	113	8	14	167	1736	424	2	2	4	2	3	2	0	33	4	8	1	2	2	5
