"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"District of Columbia"	"Nevada"	3357	2625	979	973	654	244	4	63	183	1477	732	3	10	26	4	22	10	10	28	32	0	2	2	3	23
"Oregon"	"Connecticut"	3351	3025	239	1719	176	322	8	3	752	1764	326	0	0	2	0	14	6	1	12	8	3	0	0	2	7
"Indiana"	"Kansas"	3344	2760	1374	829	871	27	18	51	355	1438	584	5	4	14	2	36	5	2	15	2	3	3	3	1	4
"South Carolina"	"Mississippi"	3335	2768	1000	1237	500	149	4	35	869	1211	567	0	4	6	0	9	4	0	54	12	4	5	0	3	22
"Nevada"	"Massachusetts"	3333	2968	813	1146	632	295	6	26	368	1641	365	3	5	20	0	20	3	6	33	8	0	1	1	1	4
"Alabama"	"Oregon"	3314	2625	874	1072	560	558	4	12	272	1219	689	13	5	7	2	18	5	8	119	4	16	1	2	10	15
"Rhode Island"	"Georgia"	3313	2865	705	1404	377	160	3	36	268	2021	448	1	8	11	1	13	1	4	56	2	1	0	1	0	9
"Mississippi"	"Virginia"	3306	2659	1327	801	764	227	4	78	400	1186	647	15	3	2	5	27	6	5	60	3	7	3	1	3	10
"Arkansas"	"Michigan"	3303	2847	800	1075	553	163	17	48	330	1736	456	6	7	9	1	20	1	0	42	1	2	0	2	0	7
"Hawaii"	"New York"	3296	2402	935	706	860	141	14	29	198	1160	894	2	19	10	3	78	27	11	86	9	2	1	4	3	21
"Nevada"	"Wyoming"	3294	2960	618	570	316	97	0	12	220	2315	334	0	0	6	3	10	1	0	20	3	0	2	0	3	4
"Wyoming"	"Nebraska"	3294	2742	595	770	351	42	2	15	359	1973	552	0	3	23	3	27	9	0	38	8	6	3	0	0	9
"Arkansas"	"New Mexico"	3284	2842	532	848	206	158	16	4	274	2184	442	0	0	3	2	67	5	0	40	0	2	0	4	3	16
"Michigan"	"Alaska"	3283	2674	461	769	241	120	17	1	158	2137	609	9	1	8	3	20	1	5	58	3	1	0	0	1	8
"Montana"	"South Dakota"	3271	2859	455	733	245	78	36	49	254	2197	412	2	2	3	1	14	6	2	26	3	0	2	0	1	13
"Virginia"	"Nebraska"	3264	2517	1059	769	758	84	19	74	333	1249	747	6	1	11	3	35	31	4	45	5	14	0	4	7	11
"Kansas"	"Wisconsin"	3263	2563	930	928	607	194	15	32	341	1374	700	1	17	3	6	15	2	6	64	7	13	1	4	0	22
"Minnesota"	"Oklahoma"	3249	2659	1062	727	690	48	13	45	274	1589	590	0	3	7	6	23	8	0	38	7	3	2	0	2	11
"New Mexico"	"Idaho"	3243	2815	813	595	203	34	2	10	570	1996	428	4	5	3	8	12	3	1	77	14	0	4	0	0	10
"North Dakota"	"Wisconsin"	3243	2766	570	1394	452	78	19	20	530	1667	477	1	3	2	2	11	11	1	48	0	4	2	0	2	6
"Georgia"	"Alaska"	3242	2482	903	656	499	100	2	13	239	1629	760	1	2	4	26	47	9	0	75	1	6	0	1	1	16
"Rhode Island"	"Maine"	3238	3002	434	1145	220	346	2	6	383	2045	236	0	1	1	0	18	1	2	12	0	3	0	2	0	4
"South Carolina"	"Nevada"	3227	2498	869	975	594	342	0	94	175	1293	729	3	19	7	7	32	3	27	45	43	1	1	2	1	22
"New Jersey"	"Kansas"	3224	2519	1027	749	793	56	31	136	294	1209	705	2	4	8	1	27	9	0	29	7	6	7	1	6	15
"Minnesota"	"Louisiana"	3224	2529	1022	871	623	127	5	51	541	1182	695	3	6	5	3	35	30	4	61	7	2	2	18	1	18
"Virginia"	"Hawaii"	3222	2844	1141	1130	597	728	5	47	340	1127	378	12	4	5	1	16	3	0	23	10	0	0	1	0	14
"South Carolina"	"District of Columbia"	3211	2094	1063	554	882	186	1	28	288	709	1117	4	24	62	6	39	8	4	86	5	2	3	13	6	16
"Arkansas"	"Iowa"	3206	2574	609	1000	328	200	7	41	338	1660	632	0	2	5	4	4	71	1	34	5	9	2	13	3	4
"Kentucky"	"Arkansas"	3199	2611	871	866	451	89	10	21	385	1655	588	4	0	8	1	11	2	0	96	6	13	2	0	0	10
"Ohio"	"Nebraska"	3196	2533	1019	683	837	72	7	57	262	1298	663	1	0	3	6	42	21	0	54	8	9	1	4	7	13
"Iowa"	"Virginia"	3193	2528	1036	795	693	167	1	74	261	1332	665	1	1	17	0	27	8	0	41	4	4	10	2	4	6
"South Carolina"	"Oregon"	3192	2703	784	1160	470	105	29	18	295	1786	489	0	9	10	3	24	5	0	32	5	5	2	10	3	3
"Iowa"	"Oregon"	3185	2613	901	669	552	132	10	17	339	1563	572	10	2	7	4	10	7	4	71	1	1	3	1	4	11
"Rhode Island"	"Pennsylvania"	3180	2501	774	804	575	161	7	49	306	1403	679	2	1	10	3	17	17	8	81	22	3	2	7	3	15
"Massachusetts"	"Minnesota"	3175	2700	912	1036	706	197	39	147	207	1404	475	0	1	18	2	14	5	2	50	2	2	0	0	0	5
"Nebraska"	"Alabama"	3153	2459	736	1158	380	361	11	19	289	1399	694	2	0	2	0	16	297	1	48	2	5	2	0	1	8
"Indiana"	"New Mexico"	3152	2602	866	561	497	89	3	3	274	1736	550	4	1	2	4	32	0	2	14	7	2	1	14	1	28
"Utah"	"Pennsylvania"	3148	2386	719	873	554	105	1	28	416	1282	762	1	8	19	3	28	4	3	46	6	12	2	1	1	18
"Oklahoma"	"Michigan"	3143	2621	793	901	485	183	15	20	394	1524	522	2	3	6	4	10	1	1	28	3	7	7	3	2	12
"Michigan"	"Wyoming"	3142	2643	938	558	465	105	1	11	257	1804	499	2	0	0	6	15	1	5	40	15	6	3	10	5	7
"New York"	"Nebraska"	3137	2209	849	618	613	93	9	37	227	1230	928	5	2	11	2	38	17	2	27	6	3	2	4	13	13
"New Mexico"	"Utah"	3134	2577	918	789	532	108	6	10	303	1618	557	4	3	6	11	8	3	7	59	5	3	0	4	0	3
"New York"	"Hawaii"	3125	2535	826	1134	541	786	0	9	224	975	590	1	1	14	16	32	3	4	90	10	0	5	0	4	5
"Mississippi"	"Kentucky"	3121	2397	923	876	461	54	0	18	295	1569	724	1	3	14	6	18	12	10	59	0	22	3	1	1	15
"South Carolina"	"Wisconsin"	3116	2531	852	905	611	255	13	32	224	1396	585	6	4	7	1	11	4	2	36	1	9	5	1	5	1
"Arkansas"	"Nevada"	3116	2536	952	904	623	372	6	18	200	1317	580	0	3	5	48	8	7	4	42	31	4	5	0	8	22
"Arkansas"	"Ohio"	3115	2484	1139	729	674	94	6	9	337	1364	631	0	1	9	5	29	5	0	49	2	11	5	12	3	21
"Louisiana"	"Indiana"	3108	2421	1230	774	891	75	3	30	415	1007	687	1	1	4	4	22	10	6	36	15	7	4	0	0	32
"New Hampshire"	"Tennessee"	3106	2676	1132	940	492	117	0	20	300	1747	430	3	31	6	1	11	98	5	19	1	5	0	0	0	8
"Ohio"	"New Hampshire"	3105	2579	837	797	650	228	16	26	289	1370	526	4	1	7	6	22	4	1	35	0	4	1	1	3	2
"Oklahoma"	"Wyoming"	3102	2610	640	673	320	51	2	15	280	1942	492	3	0	10	3	15	2	0	37	1	9	3	1	3	7
"New Jersey"	"Oklahoma"	3097	2479	1154	631	852	81	10	64	294	1178	618	3	1	9	4	18	8	3	35	31	10	1	4	2	18
"Connecticut"	"Oregon"	3090	2532	687	902	492	218	10	31	354	1427	558	2	4	9	0	25	4	3	55	4	2	3	0	8	18
"South Carolina"	"Oklahoma"	3088	2662	1232	1062	930	33	7	16	334	1342	426	6	6	0	8	11	6	3	23	8	4	4	0	2	9
"Utah"	"Ohio"	3082	2410	885	878	601	116	4	23	261	1405	672	1	4	10	6	37	6	4	38	56	3	2	2	1	20
"South Dakota"	"Nevada"	3081	2564	604	982	347	183	2	18	172	1842	517	1	4	12	19	3	0	4	37	23	2	3	0	2	12
"California"	"Vermont"	3071	2794	678	857	493	164	6	11	227	1893	277	2	4	0	0	6	1	0	11	3	0	0	1	2	1
"Maine"	"Connecticut"	3058	2655	847	983	609	242	8	11	442	1343	403	0	1	8	4	47	13	4	74	1	0	3	1	0	3
"Illinois"	"Maine"	3038	2660	522	930	291	166	3	3	316	1881	378	0	8	2	0	10	5	2	17	0	1	2	0	1	5
"Mississippi"	"Washington"	3034	2496	1562	554	1269	146	5	71	217	788	538	3	5	12	1	14	12	1	35	3	5	2	6	1	4
"Missouri"	"Utah"	3032	2491	1002	809	664	213	11	55	258	1290	541	3	1	15	7	4	6	0	54	3	3	0	2	0	7
"New Mexico"	"Virginia"	3024	2570	1086	702	698	125	20	60	314	1353	454	4	0	15	1	28	0	2	38	1	0	1	3	3	5
"New Jersey"	"Mississippi"	3024	2192	792	766	487	131	3	27	228	1316	832	0	0	15	4	10	2	0	58	94	5	1	2	0	29
"Connecticut"	"Indiana"	3018	2315	1145	601	897	205	11	19	244	939	703	3	5	41	5	43	22	8	37	3	3	8	3	3	12
"Wisconsin"	"Maryland"	3005	2472	1064	762	751	263	11	92	216	1139	533	1	1	5	3	33	4	0	83	9	2	5	0	1	10
"Tennessee"	"District of Columbia"	3003	1863	1013	551	850	168	4	28	328	485	1140	6	35	27	2	64	21	4	87	8	3	3	8	13	15
"Oklahoma"	"North Dakota"	3000	2015	1002	386	624	21	0	51	308	1011	985	0	2	8	14	17	4	0	36	1	19	7	1	5	23
"Utah"	"Missouri"	2989	2319	652	962	447	79	10	41	239	1503	670	4	4	15	2	45	3	2	126	2	5	0	3	1	11
"District of Columbia"	"Kentucky"	2981	2480	993	975	671	157	7	52	396	1197	501	2	0	9	3	8	9	1	86	0	2	2	1	5	7
"North Carolina"	"Idaho"	2976	2484	676	826	305	100	3	20	241	1815	492	2	3	1	2	6	19	0	33	2	7	0	0	5	3
"Oklahoma"	"Wisconsin"	2970	2321	894	762	598	176	21	74	285	1167	649	4	3	12	3	18	10	0	40	8	14	4	7	6	8
"Oklahoma"	"Iowa"	2965	2397	701	835	336	68	19	10	408	1556	568	3	0	7	7	29	6	0	34	3	4	0	0	3	9
"Hawaii"	"Georgia"	2964	2443	708	1139	352	74	1	70	261	1685	521	0	1	11	0	5	10	0	33	1	5	0	0	2	12
"New York"	"Wyoming"	2959	2547	498	592	348	53	1	9	161	1975	412	3	0	0	6	7	0	0	33	15	3	1	2	2	3
"Colorado"	"Connecticut"	2958	2586	658	858	420	82	1	33	194	1856	372	0	4	13	2	16	3	4	24	1	0	2	2	5	5
"New Mexico"	"Kansas"	2951	2613	809	812	514	67	17	20	281	1714	338	3	1	0	1	14	6	0	35	3	0	6	0	3	10
"New York"	"North Dakota"	2950	1765	709	469	491	35	0	101	205	933	1185	4	0	16	69	21	6	1	20	18	8	1	1	67	22
"Idaho"	"New York"	2944	2250	945	526	816	67	2	18	240	1107	694	6	13	12	1	94	4	2	37	3	1	0	1	1	5
"New Mexico"	"Illinois"	2941	2343	849	639	577	153	3	45	205	1360	598	2	6	5	5	29	10	2	76	10	10	1	6	8	12
"Georgia"	"Idaho"	2933	2487	582	712	357	136	16	25	182	1771	446	1	7	6	13	5	7	3	23	1	6	1	0	3	14
"Vermont"	"California"	2924	2265	716	613	559	191	2	25	166	1322	659	1	13	23	2	17	5	7	41	5	1	1	4	2	34
"Arkansas"	"Oregon"	2904	2276	876	675	490	93	21	6	147	1519	628	2	4	4	0	12	3	1	79	1	1	0	1	2	7
"Ohio"	"Hawaii"	2903	2481	1044	995	556	744	0	36	247	898	422	0	1	5	4	31	3	1	31	8	1	0	0	3	16
"North Carolina"	"Nebraska"	2893	2369	796	859	568	60	8	28	447	1258	524	0	1	6	4	27	13	0	81	0	2	2	0	2	5
"Iowa"	"Wyoming"	2890	2378	510	589	293	60	5	9	165	1846	512	0	0	5	2	0	8	0	11	8	1	1	1	0	3
"Utah"	"Michigan"	2880	2449	828	660	539	129	13	58	249	1461	431	5	2	10	0	20	7	3	38	4	13	6	0	1	14
"South Dakota"	"Washington"	2880	2267	695	756	411	81	13	227	319	1216	613	2	1	3	5	41	4	1	87	4	0	0	0	6	21
"North Dakota"	"Oregon"	2870	2272	589	713	398	100	6	22	285	1461	598	7	10	4	12	10	2	0	42	2	2	4	5	0	42
"Washington"	"Mississippi"	2856	2356	836	890	486	88	5	34	340	1403	500	3	0	10	2	8	3	0	53	10	2	0	1	3	49
"Nebraska"	"Michigan"	2849	2228	673	767	446	142	8	19	245	1368	621	3	1	12	4	7	1	7	19	5	3	4	9	1	13
"Utah"	"Tennessee"	2844	2328	1041	712	610	162	7	66	161	1322	516	8	8	12	0	24	1	0	29	6	3	0	1	1	24
"Louisiana"	"Michigan"	2839	2300	880	798	533	84	7	21	297	1358	539	2	2	6	1	31	12	2	17	12	5	4	1	3	24
"Connecticut"	"Wisconsin"	2833	2415	874	733	660	191	8	31	269	1256	418	0	1	18	2	13	5	0	35	11	1	0	0	2	2
"Kentucky"	"Oklahoma"	2830	2195	1040	581	696	73	24	24	270	1108	635	0	0	4	7	9	2	5	99	1	5	0	1	2	10
"Iowa"	"Kentucky"	2826	2236	717	779	443	83	6	14	368	1322	590	4	0	11	4	17	5	2	124	0	6	1	0	1	14
"District of Columbia"	"Oregon"	2823	2290	810	697	611	97	6	16	325	1235	533	6	14	9	2	34	4	3	11	0	3	1	2	3	4
"Arkansas"	"Nebraska"	2823	2009	808	602	447	61	4	92	309	1096	814	0	0	6	2	9	100	5	194	4	9	3	4	9	9
"Idaho"	"North Dakota"	2820	1829	836	463	572	35	16	64	203	939	991	2	0	15	15	18	6	3	47	3	14	0	0	3	31
"New Mexico"	"Alabama"	2819	2501	775	702	528	118	0	34	200	1621	318	0	4	7	5	10	6	3	44	11	0	2	5	0	2
"Ohio"	"North Dakota"	2818	1849	914	534	600	39	4	37	246	923	969	3	1	2	14	16	13	4	39	6	4	1	0	3	17
"Michigan"	"West Virginia"	2813	2409	588	773	364	88	1	20	271	1665	404	1	1	6	0	15	5	0	33	0	2	0	0	0	4
"Wisconsin"	"Wyoming"	2808	2414	395	639	246	62	3	9	244	1850	394	1	3	3	2	7	2	0	10	4	0	0	0	1	27
"Iowa"	"Massachusetts"	2799	2371	746	1140	600	77	0	33	757	904	428	5	11	7	2	29	6	1	37	9	2	1	4	1	5
"Michigan"	"Kansas"	2798	2275	1090	535	811	80	11	53	202	1118	523	0	7	4	0	25	4	1	33	3	1	4	0	2	8
"Arizona"	"Maine"	2795	2581	628	947	369	182	4	29	225	1772	214	1	0	3	0	7	0	1	16	1	2	1	2	0	4
"Alabama"	"Kansas"	2785	2261	1140	542	524	22	16	30	515	1154	524	0	0	0	2	39	5	2	53	0	1	1	0	0	9
"New Mexico"	"Montana"	2781	2284	443	576	239	43	1	18	215	1768	497	1	0	0	1	8	0	0	67	1	2	0	2	4	4
"Massachusetts"	"New Mexico"	2781	2220	465	604	310	172	2	9	147	1580	561	0	1	5	1	35	2	1	47	1	4	0	3	7	15
"Nevada"	"Oklahoma"	2773	2334	808	685	391	7	15	13	388	1520	439	5	1	11	7	4	0	3	39	12	1	0	2	4	6
"Virginia"	"Wyoming"	2769	2179	505	647	286	52	6	10	232	1593	590	9	2	0	5	4	0	0	19	146	2	0	0	0	6
"Kentucky"	"New Jersey"	2768	2358	972	953	678	208	3	25	312	1132	410	0	0	12	0	16	2	0	24	4	1	1	0	2	9
"Alabama"	"New Jersey"	2766	2169	782	964	533	153	5	81	355	1042	597	0	0	9	0	115	0	2	69	18	0	9	0	2	12
"District of Columbia"	"New Mexico"	2761	2158	615	570	425	58	5	20	173	1477	603	0	3	5	12	32	2	0	14	8	8	0	3	0	23
"Ohio"	"Wyoming"	2760	2377	593	590	355	136	0	5	214	1667	383	1	3	0	5	6	4	6	28	25	6	0	2	0	1
"Tennessee"	"Connecticut"	2750	2385	760	916	570	248	3	23	298	1243	365	1	0	4	4	14	23	1	39	3	1	1	3	0	14
"Oklahoma"	"Montana"	2743	2181	401	548	210	61	2	15	185	1708	562	0	1	0	5	8	5	0	20	5	1	0	6	2	16
"New Mexico"	"Wisconsin"	2740	2427	502	1244	289	114	50	11	267	1696	313	0	13	6	0	18	1	0	11	3	4	1	0	0	11
"Montana"	"Alaska"	2733	1786	286	411	104	25	1	1	168	1487	947	1	0	2	2	18	1	3	55	3	10	3	3	0	13
"Alabama"	"Utah"	2732	2235	771	997	417	284	7	51	233	1243	497	7	0	5	10	5	2	0	55	1	3	3	3	1	23
"Connecticut"	"District of Columbia"	2721	1965	1158	451	1095	186	1	35	172	476	756	4	18	42	1	45	18	9	69	5	0	10	7	4	2
"North Carolina"	"Wyoming"	2715	2170	626	481	355	49	0	2	178	1586	545	0	3	24	4	20	2	3	21	108	3	0	3	0	10
"Oklahoma"	"Minnesota"	2715	2213	935	606	495	69	15	77	365	1192	502	0	0	1	4	20	14	0	45	3	4	0	2	4	9
"Pennsylvania"	"Hawaii"	2706	2310	886	959	540	608	1	22	259	880	396	0	17	8	0	15	13	2	42	4	0	5	2	0	9
"Wisconsin"	"New Jersey"	2701	2340	866	740	671	213	5	68	202	1181	361	0	0	12	1	21	3	2	3	6	0	2	0	1	12
"Georgia"	"Nebraska"	2696	2142	975	580	710	60	14	64	235	1059	554	2	4	7	11	35	14	0	6	2	3	5	3	6	11
"Vermont"	"Connecticut"	2692	2239	459	1058	266	185	1	9	454	1324	453	0	2	10	2	55	9	1	79	1	2	2	2	2	15
"Maine"	"Colorado"	2689	2241	686	838	513	344	0	32	297	1055	448	1	1	7	3	19	4	0	34	3	0	0	10	0	4
"New Mexico"	"Pennsylvania"	2683	2113	560	685	319	128	1	15	231	1419	570	8	4	3	3	29	2	17	50	5	3	0	3	7	12
"Nevada"	"Hawaii"	2674	2413	925	959	443	742	0	25	234	969	261	0	3	7	5	4	5	2	20	2	0	0	1	0	7
"Illinois"	"New Hampshire"	2667	2365	509	984	326	358	9	29	221	1422	302	1	0	4	1	27	4	0	19	0	5	4	1	0	2
"Georgia"	"North Dakota"	2667	1491	736	348	489	30	0	18	146	808	1176	0	1	4	21	6	5	4	44	5	8	3	0	4	54
"Alabama"	"Massachusetts"	2666	2079	917	566	738	156	3	14	228	940	587	4	7	23	1	40	3	0	25	21	4	1	4	8	10
"Massachusetts"	"Utah"	2662	2254	635	756	400	316	5	59	125	1349	408	9	1	10	3	9	5	0	22	9	3	1	0	1	3
"Florida"	"South Dakota"	2661	2295	584	725	322	55	3	25	211	1679	366	0	2	5	6	9	1	0	32	2	3	1	0	5	6
"New Mexico"	"Minnesota"	2660	2202	665	842	437	88	15	65	218	1379	458	1	3	6	7	15	1	0	48	3	5	0	0	1	2
"North Dakota"	"Idaho"	2660	2141	415	567	177	44	6	24	181	1709	519	1	3	6	3	1	3	0	45	2	11	0	1	0	16
"Minnesota"	"Connecticut"	2647	2251	655	756	525	223	6	68	176	1253	396	1	1	9	0	14	27	1	17	8	2	3	2	0	5
"Kansas"	"Kentucky"	2634	2142	647	803	374	22	41	31	301	1373	492	8	0	2	3	18	4	4	46	1	3	4	0	4	4
"Mississippi"	"Pennsylvania"	2633	1758	677	691	446	37	1	37	237	1000	875	2	5	17	9	62	5	26	41	9	5	0	6	5	29
"Delaware"	"Colorado"	2632	2014	1154	433	930	90	2	45	160	787	618	0	8	9	0	24	11	3	91	5	0	2	0	8	23
"Nebraska"	"Montana"	2622	2161	303	431	144	65	0	14	166	1772	461	88	1	1	3	1	11	0	12	0	9	0	0	2	8
"Montana"	"Minnesota"	2614	2184	403	777	232	96	7	85	178	1586	430	1	1	4	1	9	17	1	37	2	0	4	0	2	3
"Arizona"	"West Virginia"	2607	2255	663	715	393	37	1	46	268	1510	352	0	0	1	9	11	4	1	24	0	0	0	0	0	6
"New Hampshire"	"Ohio"	2607	2166	899	705	627	152	9	35	323	1020	441	0	2	3	0	19	9	2	30	6	8	7	5	3	7
"Tennessee"	"Utah"	2602	2175	851	731	502	204	2	48	252	1167	427	6	8	15	0	9	9	0	64	3	5	1	3	6	16
"Georgia"	"Wyoming"	2595	2244	473	578	275	50	2	20	150	1747	351	0	0	3	2	7	1	0	24	23	3	0	2	2	10
"Mississippi"	"Indiana"	2591	1871	1110	428	835	35	13	22	247	719	720	2	0	5	3	32	2	4	96	3	9	3	3	2	20
"Wisconsin"	"Nebraska"	2587	1984	777	527	620	72	2	60	172	1058	603	1	1	29	20	35	12	9	28	3	8	0	1	7	17
"Alaska"	"Minnesota"	2586	2170	224	528	163	40	5	20	196	1746	416	12	2	6	1	26	20	0	32	0	0	5	1	0	2
"Iowa"	"New Mexico"	2586	2197	578	508	362	129	8	20	193	1485	389	0	0	8	1	19	6	0	25	3	0	0	3	2	14
"Texas"	"Rhode Island"	2583	1845	748	625	520	93	27	147	241	817	738	0	1	12	1	22	3	2	58	1	0	0	0	3	12
"Missouri"	"District of Columbia"	2583	1793	876	464	793	158	2	26	256	558	790	3	16	13	3	43	12	7	50	3	12	3	8	4	4
"New Mexico"	"Ohio"	2583	2038	539	750	267	88	1	4	307	1371	545	2	3	16	2	20	11	3	78	2	3	0	15	2	31
"West Virginia"	"Arizona"	2578	2144	732	708	474	88	0	44	154	1384	434	2	1	9	1	46	1	2	22	4	4	0	0	7	10
"North Carolina"	"North Dakota"	2573	1523	737	317	387	39	0	26	251	820	1050	7	0	13	21	14	9	4	45	6	29	8	0	5	32
"Indiana"	"District of Columbia"	2572	1623	956	518	825	170	2	21	331	274	949	1	8	24	2	41	20	0	70	11	0	12	0	8	20
"Idaho"	"Alaska"	2567	1945	384	426	166	52	1	2	175	1549	622	0	1	1	4	26	3	0	23	9	8	4	0	1	20
"Maryland"	"Nebraska"	2564	1950	936	611	783	96	6	76	231	758	614	25	1	10	4	27	23	1	30	0	6	0	7	28	11
"Maine"	"Vermont"	2562	2206	581	605	409	94	0	6	260	1437	356	0	2	8	4	12	6	0	18	1	1	0	1	0	5
"Vermont"	"Virginia"	2549	2154	617	733	307	114	2	18	312	1401	395	0	1	1	4	13	2	0	29	0	2	0	0	0	19
"Nevada"	"Wisconsin"	2546	2141	661	865	456	203	12	16	207	1247	405	2	6	7	1	5	3	0	12	3	2	0	0	4	5
"Wisconsin"	"Alaska"	2539	2056	434	557	286	45	6	11	158	1550	483	0	2	4	3	16	1	3	27	0	2	8	0	1	3
"New Hampshire"	"New Jersey"	2537	2293	739	898	533	307	0	77	251	1125	244	0	0	21	2	12	7	0	23	7	1	1	0	0	4
"Missouri"	"Connecticut"	2535	2058	615	624	452	190	2	28	221	1165	477	0	3	11	0	20	8	1	30	14	6	1	0	0	22
"Tennessee"	"Maine"	2533	2320	568	705	324	153	5	19	235	1584	213	1	4	0	2	7	4	0	23	1	0	0	0	0	2
"Wyoming"	"New Mexico"	2530	2212	293	540	169	15	0	18	177	1833	318	0	0	2	2	5	13	0	26	1	0	2	0	0	11
"Tennessee"	"New Hampshire"	2517	2322	515	1119	337	572	2	23	193	1195	195	1	0	0	3	7	0	6	30	1	1	1	0	1	4
"Tennessee"	"Alaska"	2513	1934	573	485	273	36	2	11	166	1446	579	0	9	6	2	21	3	2	65	1	0	4	1	0	7
"Washington"	"Maine"	2511	2155	509	610	364	89	4	8	140	1550	356	2	6	3	0	12	8	4	20	1	2	0	1	2	10
"Nebraska"	"Indiana"	2506	2031	1031	559	633	66	4	20	289	1019	475	0	6	8	2	14	8	12	30	5	6	2	0	1	21
"Rhode Island"	"Arizona"	2504	2246	720	922	446	238	8	26	167	1361	258	3	0	5	5	23	2	0	19	1	0	0	0	0	2
"Alabama"	"Minnesota"	2502	2108	923	657	660	85	7	110	213	1033	394	7	0	6	10	20	4	0	46	2	1	0	1	3	0
"Nevada"	"Iowa"	2486	2039	1158	430	339	39	13	22	205	1421	447	3	0	1	6	18	1	1	18	9	2	0	7	0	1
"Utah"	"Virginia"	2484	2014	905	527	603	112	0	31	172	1096	470	3	2	8	3	25	2	0	26	3	0	0	0	6	7
"Wisconsin"	"Kansas"	2480	2132	819	532	554	60	16	53	225	1224	348	0	3	3	3	19	0	1	9	5	2	1	0	1	5
"Georgia"	"Rhode Island"	2478	2080	511	466	356	105	2	78	125	1414	398	0	3	2	0	17	1	1	12	0	1	2	1	0	3
"Kentucky"	"Oregon"	2475	2061	756	622	510	114	8	17	274	1138	414	5	6	2	0	10	3	2	31	0	0	3	0	2	16
"New Jersey"	"Montana"	2474	2145	320	542	185	80	0	28	127	1725	329	0	0	3	4	8	6	4	25	2	3	0	0	1	3
"Kentucky"	"Minnesota"	2471	1900	864	589	629	84	3	199	132	853	571	2	4	18	16	22	4	1	115	8	4	0	4	10	5
"Connecticut"	"Minnesota"	2470	1891	852	573	658	99	10	121	168	835	579	7	3	25	2	13	16	6	125	4	6	1	0	3	0
"West Virginia"	"Alabama"	2467	2047	516	964	209	243	5	11	308	1271	420	3	2	0	3	14	39	2	17	4	2	0	2	1	8
"Wisconsin"	"Idaho"	2462	2056	555	551	383	121	2	11	161	1378	406	4	2	4	2	11	4	0	22	13	3	6	1	1	0
"Idaho"	"Minnesota"	2461	1792	556	528	376	106	4	99	165	1042	669	2	7	0	0	4	1	3	15	0	3	2	0	2	2
"Hawaii"	"Virginia"	2456	2076	851	653	517	225	0	40	219	1075	380	2	3	5	4	22	1	3	58	8	0	1	3	2	4
"Oklahoma"	"Alaska"	2451	1973	639	583	331	66	3	10	221	1342	478	0	5	6	4	15	4	4	42	2	0	0	1	0	3
"District of Columbia"	"Minnesota"	2438	2064	769	553	615	114	2	117	144	1072	374	2	1	3	1	10	9	0	56	1	4	3	0	0	5
"Alabama"	"Alaska"	2435	1784	513	534	291	30	10	12	161	1280	651	0	0	119	4	21	2	0	50	2	1	0	0	3	11
"Iowa"	"Maryland"	2432	1974	678	705	468	148	0	43	294	1021	458	1	0	7	1	13	5	0	39	5	5	2	0	3	11
"Louisiana"	"Maryland"	2429	1992	959	791	685	174	1	46	206	880	437	0	3	4	6	32	6	0	44	4	0	1	1	4	10
"Colorado"	"West Virginia"	2424	1924	567	766	325	48	0	28	199	1324	500	2	1	5	3	13	5	0	33	5	1	2	1	5	7
"New Hampshire"	"Rhode Island"	2414	2123	644	810	421	291	14	17	313	1067	291	0	5	0	0	12	2	5	14	3	28	2	1	0	4
"Missouri"	"Alaska"	2408	1939	524	546	278	78	8	5	181	1389	469	4	7	0	3	16	5	0	47	1	6	2	0	3	7
"Idaho"	"North Carolina"	2406	2087	451	604	233	76	3	49	149	1577	319	0	4	3	1	9	14	1	23	6	4	1	1	3	12
"New Mexico"	"South Carolina"	2405	2101	520	846	223	206	0	40	169	1463	304	2	4	4	2	15	0	2	22	0	6	3	3	2	8
"Pennsylvania"	"North Dakota"	2401	1373	592	344	367	23	0	29	215	739	1028	3	1	7	6	24	7	0	52	4	9	0	0	0	34
"Maryland"	"Montana"	2401	2013	400	638	243	44	3	13	227	1483	388	1	0	3	0	48	2	0	28	2	0	0	1	0	2
"Nevada"	"Alabama"	2399	1952	612	753	329	152	7	29	235	1200	447	4	0	4	3	11	14	0	38	3	5	0	0	0	21
"Alabama"	"District of Columbia"	2397	1365	761	462	636	150	6	29	238	306	1032	7	17	35	10	38	45	9	36	7	0	0	9	4	13
"Tennessee"	"Montana"	2394	2028	626	426	415	59	8	18	163	1365	366	6	0	1	0	8	3	0	21	4	0	3	4	1	8
"Indiana"	"Connecticut"	2378	1942	678	688	489	166	12	32	246	997	436	2	2	7	0	13	17	1	25	6	5	8	0	2	2
"Kansas"	"Montana"	2377	2046	487	556	201	39	0	15	180	1611	331	3	3	4	0	19	1	0	11	2	4	16	2	0	8
