"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"Connecticut"	"Idaho"	923	752	113	229	77	21	0	19	39	596	171	1	1	1	3	0	1	0	4	1	4	4	2	0	3
"Mississippi"	"District of Columbia"	922	528	359	119	280	29	0	27	63	129	394	1	4	19	1	19	7	0	34	1	0	6	2	4	1
"Wyoming"	"Wisconsin"	920	757	224	224	95	27	8	1	83	543	163	0	0	1	0	1	0	3	11	0	3	1	0	0	3
"Alaska"	"Oklahoma"	920	710	197	282	133	4	2	6	65	500	210	0	0	2	0	0	0	0	28	0	5	0	0	0	3
"Wyoming"	"Georgia"	919	680	182	212	81	26	0	15	61	497	239	0	0	4	8	0	13	0	17	4	1	0	0	0	0
"Oklahoma"	"Connecticut"	918	712	327	260	266	29	0	2	31	384	206	1	0	8	0	2	14	0	10	0	0	1	0	1	4
"Indiana"	"New Hampshire"	917	837	241	341	182	64	3	6	72	510	80	0	0	1	0	2	1	0	6	0	0	0	0	0	0
"Idaho"	"Ohio"	915	769	315	233	191	70	1	6	60	441	146	2	1	3	0	0	3	0	7	7	3	3	0	0	6
"Arkansas"	"Maine"	913	857	115	350	69	46	0	2	77	663	56	0	0	2	0	0	5	0	2	0	1	0	0	0	0
"Maryland"	"North Dakota"	912	665	297	182	246	4	0	44	58	313	247	2	0	1	6	14	1	0	15	0	2	0	1	0	3
"Hawaii"	"Alabama"	908	741	301	265	87	31	0	4	83	536	167	0	0	2	0	5	5	1	9	0	0	0	0	9	4
"Tennessee"	"Vermont"	905	804	121	268	71	52	0	7	65	609	101	0	0	0	0	3	0	0	7	2	0	0	0	0	2
"South Carolina"	"Vermont"	905	835	152	273	92	45	0	5	53	640	70	1	1	1	2	3	0	0	6	0	0	0	3	0	0
"Wyoming"	"Indiana"	901	782	336	159	102	21	1	2	106	550	119	0	1	1	4	8	0	0	12	1	0	1	1	0	6
"Idaho"	"Hawaii"	898	812	235	458	53	442	2	1	67	247	86	2	0	0	0	4	0	0	4	2	0	3	0	0	1
"North Dakota"	"Alabama"	895	678	235	338	133	194	2	26	76	247	217	8	0	5	8	9	4	0	8	4	0	7	0	1	10
"West Virginia"	"Arkansas"	884	751	190	320	68	26	15	8	170	464	133	0	0	10	2	1	1	0	23	0	0	0	1	0	2
"Missouri"	"Delaware"	876	729	308	235	199	37	1	32	75	385	147	0	0	2	0	5	0	0	5	1	0	6	0	1	2
"Kansas"	"Maine"	874	790	258	255	70	85	0	3	85	547	84	0	1	0	0	6	0	0	8	0	0	0	0	0	1
"Connecticut"	"Wyoming"	871	726	114	188	69	39	0	7	29	582	145	0	0	3	0	1	0	0	2	30	0	0	0	0	2
"Minnesota"	"West Virginia"	868	730	168	281	122	26	0	16	75	491	138	0	0	0	3	7	2	1	17	0	3	0	1	1	0
"North Dakota"	"Pennsylvania"	866	627	251	166	208	13	0	5	54	347	239	6	1	2	5	18	2	0	11	4	3	0	1	0	4
"Montana"	"South Carolina"	863	683	147	334	95	89	0	11	47	441	180	0	0	1	0	1	5	0	19	0	2	1	0	0	2
"Vermont"	"Ohio"	861	704	237	222	129	58	0	0	100	417	157	1	0	1	1	4	1	1	23	1	3	0	0	0	1
"Alaska"	"South Dakota"	859	782	84	145	38	3	5	2	40	694	77	0	0	0	0	5	1	0	9	0	0	0	0	0	4
"Oklahoma"	"West Virginia"	857	713	211	212	130	1	1	11	124	446	144	3	0	1	1	8	1	0	12	0	4	0	1	0	5
"Delaware"	"Minnesota"	853	783	318	238	256	17	0	27	59	424	70	0	1	1	0	9	2	0	3	0	0	0	4	0	5
"Mississippi"	"Massachusetts"	850	673	287	256	213	87	0	1	107	265	177	0	0	3	1	13	1	0	18	2	0	0	0	2	3
"Vermont"	"Illinois"	848	711	173	363	144	59	1	31	170	306	137	1	0	2	1	12	1	2	39	1	0	1	1	0	0
"Arkansas"	"District of Columbia"	844	497	283	134	256	39	0	1	71	130	347	0	2	5	1	7	1	0	41	2	2	1	0	7	0
"Vermont"	"Rhode Island"	844	763	168	375	118	111	0	3	82	449	81	0	0	1	0	2	0	0	11	0	0	0	6	0	0
"Nevada"	"West Virginia"	843	772	82	482	45	9	0	2	102	614	71	0	0	2	1	5	0	0	2	3	0	0	0	0	1
"South Dakota"	"Indiana"	841	680	295	174	264	21	8	28	40	319	161	0	1	2	0	11	3	0	17	5	4	0	0	2	1
"West Virginia"	"Alaska"	838	731	191	318	83	33	0	0	115	500	107	4	0	2	0	3	1	0	8	1	0	0	0	0	0
"West Virginia"	"Oregon"	837	644	215	207	150	28	0	22	53	391	193	2	4	1	0	6	1	0	15	0	0	0	3	0	1
"New Hampshire"	"Kentucky"	832	685	290	192	213	35	0	5	78	354	147	0	0	3	0	6	0	0	27	0	2	4	0	0	2
"Alabama"	"Hawaii"	832	719	333	270	190	153	0	4	75	297	113	0	0	0	3	1	0	0	24	1	0	0	0	1	3
"South Carolina"	"Hawaii"	831	733	314	277	156	147	0	14	66	350	98	0	3	0	2	4	0	0	8	0	2	1	0	0	1
"Iowa"	"Connecticut"	830	679	238	204	171	40	1	17	63	387	151	0	0	1	0	9	3	0	2	4	0	0	0	0	11
"Maine"	"New Mexico"	826	745	178	215	119	46	0	0	59	521	81	0	0	0	0	4	0	0	9	3	0	0	1	0	4
"Louisiana"	"Wyoming"	825	726	158	160	96	30	0	7	64	529	99	1	0	0	0	1	0	0	5	2	2	0	0	0	0
"Kentucky"	"New Hampshire"	825	699	204	258	144	55	1	0	73	426	126	1	0	1	0	1	0	0	17	0	0	0	0	0	1
"Mississippi"	"Montana"	824	706	100	250	46	38	0	1	64	557	118	2	1	0	0	2	1	0	9	0	0	2	4	1	2
"Nebraska"	"Mississippi"	821	630	238	201	121	36	3	5	89	376	191	0	0	1	1	5	1	0	7	4	0	0	0	0	7
"North Dakota"	"Virginia"	820	545	216	189	138	23	0	25	60	299	275	1	0	3	1	6	143	0	9	0	1	0	0	0	2
"Oklahoma"	"Hawaii"	819	717	350	261	216	203	0	2	55	241	102	0	5	3	6	2	1	0	10	0	1	0	1	0	2
"South Carolina"	"Nebraska"	819	702	286	193	228	14	1	9	49	401	117	0	0	1	1	17	6	0	18	1	0	0	0	1	1
"Kansas"	"Vermont"	818	786	45	57	28	16	0	1	15	726	32	0	0	0	0	0	0	0	4	0	0	0	0	0	0
"Arkansas"	"South Dakota"	817	717	195	273	91	20	1	17	118	470	100	2	0	0	0	4	2	0	6	0	0	0	0	0	4
"Alaska"	"Maine"	815	757	84	57	59	20	0	0	16	662	58	0	0	0	0	0	1	0	12	0	0	0	0	0	0
"West Virginia"	"Montana"	812	676	197	168	101	9	2	7	49	508	136	0	0	5	0	2	0	0	6	0	0	0	0	0	0
"Idaho"	"Alabama"	812	692	149	382	76	221	1	10	43	341	120	0	0	0	0	3	1	0	13	0	5	0	0	0	4
"Michigan"	"Vermont"	811	698	230	203	140	83	0	1	63	411	113	1	1	0	0	5	0	0	2	0	0	1	1	0	0
"Connecticut"	"Nebraska"	810	645	204	190	148	17	1	15	55	409	165	0	0	4	0	12	3	0	5	0	2	2	0	0	6
"Montana"	"Oklahoma"	809	651	255	168	107	15	3	0	92	434	158	8	0	2	0	21	0	0	18	1	0	0	0	1	3
"Utah"	"District of Columbia"	806	484	273	127	253	21	3	15	72	120	322	2	8	5	1	10	13	3	18	2	0	3	5	6	0
"Alaska"	"Rhode Island"	799	57	7	26	5	9	0	0	10	33	742	0	0	2	0	0	3	0	22	1	0	0	0	0	0
"West Virginia"	"Oklahoma"	798	675	227	228	126	9	5	3	99	433	123	0	0	1	1	4	4	0	8	0	8	0	0	1	1
"Idaho"	"Mississippi"	796	657	116	393	51	102	0	6	36	462	139	0	2	6	2	0	0	0	20	0	1	0	0	0	7
"District of Columbia"	"Rhode Island"	793	733	216	235	85	66	0	4	53	525	60	0	3	0	0	7	1	0	5	2	0	0	0	0	0
"New Hampshire"	"Alabama"	790	652	172	254	124	83	1	6	72	366	138	0	0	0	2	0	6	0	5	5	2	0	0	0	1
"West Virginia"	"Vermont"	789	745	171	382	142	92	0	4	192	315	44	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"Idaho"	"Indiana"	785	641	226	220	148	19	3	12	76	383	144	1	0	2	0	14	1	1	10	0	0	0	0	0	6
"Wyoming"	"Pennsylvania"	781	593	121	214	56	1	20	2	88	426	188	0	2	1	1	12	10	1	10	1	6	0	0	1	0
"New Mexico"	"District of Columbia"	780	481	281	145	248	47	0	9	58	119	299	1	0	13	9	21	0	0	24	1	0	0	0	1	8
"Alaska"	"Arkansas"	779	695	94	194	55	25	0	1	58	556	84	0	0	0	2	1	3	0	8	0	0	0	0	0	0
"South Dakota"	"Alaska"	779	605	86	196	50	4	1	0	45	505	174	1	0	0	1	4	0	1	21	1	5	0	0	0	9
"South Dakota"	"Ohio"	778	596	203	231	145	10	0	21	80	340	182	1	0	2	0	8	2	0	14	3	2	0	2	5	1
"Arkansas"	"West Virginia"	778	693	274	222	152	1	0	4	107	429	85	0	0	0	3	11	0	0	5	0	0	0	5	0	3
"Colorado"	"Rhode Island"	776	601	151	202	107	37	0	17	56	384	175	0	1	4	0	18	4	0	8	1	0	0	0	8	0
"District of Columbia"	"North Dakota"	775	665	202	162	176	10	0	20	45	414	110	0	0	0	0	2	0	1	4	0	0	0	0	1	5
"Utah"	"South Dakota"	775	682	119	223	74	9	0	6	42	551	93	6	0	4	0	1	0	0	5	1	0	0	1	2	0
"Idaho"	"South Dakota"	774	669	126	215	90	27	7	18	41	486	105	0	2	1	0	15	0	0	6	4	1	0	0	0	0
"Louisiana"	"West Virginia"	771	689	187	184	97	5	0	14	101	472	82	0	0	1	0	5	0	0	5	1	0	0	0	0	0
"Hawaii"	"Indiana"	765	560	232	159	156	21	1	11	77	294	205	2	2	4	2	17	0	2	6	3	1	0	0	0	4
"Hawaii"	"Montana"	765	620	105	157	60	26	0	0	28	506	145	0	0	3	1	3	1	8	3	3	0	0	0	3	2
"Hawaii"	"Louisiana"	764	596	201	242	102	9	0	3	96	386	168	1	3	1	6	6	0	0	9	2	1	0	3	1	8
"Mississippi"	"New Jersey"	763	678	219	272	158	29	1	23	89	378	85	0	0	3	0	1	0	0	1	1	0	0	0	0	0
"Oregon"	"West Virginia"	761	589	150	163	117	5	2	9	47	409	172	0	3	1	0	2	15	0	2	0	0	0	3	0	2
"New Jersey"	"South Dakota"	760	619	143	202	77	21	0	2	42	477	141	0	0	6	1	1	7	0	7	0	0	1	0	3	1
"West Virginia"	"Idaho"	760	633	132	155	82	1	0	9	59	482	127	1	0	2	7	9	1	0	9	0	0	0	0	0	0
"Hawaii"	"New Jersey"	759	670	156	204	110	19	0	9	42	490	89	1	1	0	0	6	0	0	0	1	0	1	0	0	0
"West Virginia"	"Minnesota"	758	603	235	233	140	9	1	30	84	339	155	0	0	2	0	4	6	0	23	1	0	5	0	3	0
"New Mexico"	"Hawaii"	757	624	201	304	84	181	0	3	80	276	133	2	0	7	0	6	0	0	13	0	0	1	1	0	0
"Louisiana"	"Maine"	757	661	159	253	68	33	2	2	146	410	96	4	2	0	0	44	1	2	11	1	0	0	0	0	0
"Oklahoma"	"Maine"	757	682	133	234	65	36	3	2	86	490	75	1	0	1	0	6	0	0	8	0	1	0	0	2	1
"Delaware"	"Wisconsin"	757	675	243	238	183	37	0	13	61	381	82	0	2	1	0	1	3	0	3	0	0	0	0	0	2
"Montana"	"Hawaii"	757	690	151	385	61	347	0	4	53	225	67	0	2	0	0	0	1	0	14	0	0	0	0	1	0
"Hawaii"	"Massachusetts"	753	624	225	181	186	60	0	4	70	304	129	0	0	2	0	6	0	1	30	0	0	0	0	2	7
"Idaho"	"Massachusetts"	747	562	218	161	163	72	2	10	47	268	185	0	0	3	0	50	0	0	17	0	0	0	1	0	2
"Utah"	"Maine"	741	582	111	264	67	35	0	1	41	438	159	0	0	3	0	89	0	0	0	0	0	0	0	5	5
"Massachusetts"	"Wyoming"	740	639	102	230	83	54	0	3	43	456	101	0	2	0	0	1	0	0	6	5	3	0	0	1	1
"Connecticut"	"Alaska"	737	620	70	162	47	52	0	2	24	495	117	0	0	0	1	5	1	1	7	2	1	0	1	3	3
"Connecticut"	"South Dakota"	731	606	151	217	41	9	0	20	72	464	125	0	1	2	0	3	2	1	2	0	2	0	0	0	1
"Iowa"	"West Virginia"	726	636	136	240	65	12	0	22	64	473	90	2	1	0	2	8	0	0	6	0	0	0	1	0	0
"Montana"	"Iowa"	724	612	200	158	135	5	0	1	43	428	112	0	0	2	0	2	0	0	0	2	0	0	0	1	2
"Iowa"	"Maine"	723	659	177	219	131	13	0	0	55	460	64	0	0	0	0	2	0	0	3	0	0	0	0	0	2
"Wyoming"	"Ohio"	723	575	144	168	108	5	0	0	61	401	148	0	0	0	0	7	1	8	8	1	2	0	0	0	1
"Rhode Island"	"District of Columbia"	722	436	240	107	212	60	2	8	45	109	286	1	5	17	1	17	1	3	47	6	0	2	3	2	1
"Wisconsin"	"New Hampshire"	722	622	233	140	197	49	0	10	22	344	100	1	1	2	0	7	2	0	6	0	0	0	0	0	1
"Minnesota"	"Rhode Island"	719	575	260	183	195	69	1	4	57	249	144	0	0	4	0	5	13	0	12	0	0	0	0	0	5
"District of Columbia"	"Wyoming"	718	665	167	164	131	33	0	4	31	466	53	0	0	1	0	0	0	0	0	5	0	0	0	0	0
"Wyoming"	"Alabama"	717	518	128	228	53	43	0	1	108	313	199	0	0	2	1	10	1	1	6	1	0	0	1	0	4
"New Mexico"	"Maine"	717	660	130	179	78	44	0	3	50	485	57	0	0	0	0	4	0	0	17	0	0	0	0	1	1
"District of Columbia"	"Hawaii"	711	611	247	229	181	138	0	3	51	238	100	0	2	1	1	3	0	0	10	0	0	0	0	0	0
"Mississippi"	"Utah"	708	538	219	152	114	49	0	2	59	314	170	3	1	6	6	1	1	0	9	0	0	0	0	2	1
"Oregon"	"Delaware"	705	637	58	428	30	29	4	8	86	480	68	0	0	0	0	6	1	0	0	1	3	0	0	0	0
"Alaska"	"Kansas"	704	588	95	235	42	7	2	1	69	467	116	0	0	1	0	5	0	0	9	0	0	1	0	0	4
"Wyoming"	"Virginia"	703	472	140	102	77	10	0	4	24	357	231	0	0	0	2	4	0	0	21	0	0	0	0	0	0
"Wyoming"	"South Carolina"	701	549	133	172	60	54	0	7	43	385	152	0	1	0	1	6	0	0	2	8	0	0	0	0	4
"Montana"	"Kansas"	698	624	157	210	99	10	0	3	49	463	74	0	0	0	0	4	0	0	2	1	0	0	0	0	2
"Idaho"	"Louisiana"	698	577	269	145	164	14	3	9	88	299	121	0	4	3	0	3	0	0	7	3	0	0	0	0	0
"New Hampshire"	"Utah"	695	593	115	201	74	51	0	16	29	423	102	0	0	5	2	2	0	0	12	1	0	0	1	0	4
"Nebraska"	"District of Columbia"	691	395	219	85	192	23	0	3	55	122	296	0	2	2	1	17	1	3	16	0	0	1	4	0	3
"District of Columbia"	"South Dakota"	686	536	161	173	138	7	3	21	21	346	150	0	2	2	4	24	0	0	1	4	0	0	0	0	5
"Alabama"	"New Hampshire"	685	599	203	244	149	81	1	3	57	308	86	2	0	0	0	4	0	0	5	0	0	0	0	0	1
"Maine"	"Louisiana"	685	572	295	138	256	37	4	2	62	211	113	2	0	0	1	5	2	0	13	0	0	0	1	0	0
"Hawaii"	"Minnesota"	685	591	127	228	95	50	8	26	36	376	94	1	0	0	6	5	0	0	11	2	0	0	1	0	2
"South Dakota"	"Arkansas"	683	569	125	178	66	6	2	6	54	435	114	0	1	2	0	2	3	0	17	0	0	0	0	0	0
"Montana"	"Nebraska"	680	553	175	140	108	8	0	5	36	396	127	0	1	0	1	2	2	0	6	0	0	4	0	0	3
"Massachusetts"	"North Dakota"	677	483	247	108	230	14	0	5	31	203	194	2	0	0	0	22	0	0	11	2	2	0	0	0	1
"Alaska"	"Illinois"	676	475	158	178	131	50	0	8	23	263	201	3	3	2	2	9	3	2	35	0	1	0	0	1	2
"Connecticut"	"North Dakota"	676	459	148	134	123	7	0	12	38	279	217	21	0	1	0	6	0	0	4	0	0	1	6	1	1
"Kansas"	"Connecticut"	672	539	188	170	153	17	0	2	53	314	133	0	0	1	0	1	2	0	6	0	0	0	2	0	1
"New Mexico"	"West Virginia"	667	615	187	242	106	11	0	37	146	315	52	0	0	1	0	0	0	0	9	0	0	0	0	0	1
"Alaska"	"Louisiana"	666	572	207	213	143	23	2	8	58	338	94	1	0	4	0	3	0	0	8	0	0	0	0	0	0
"Idaho"	"Arkansas"	662	537	126	162	68	15	2	3	31	418	125	2	0	1	0	2	0	0	6	0	0	1	2	0	1
"New Hampshire"	"District of Columbia"	658	453	250	76	233	31	0	3	33	153	205	0	5	7	4	8	3	4	11	0	0	1	1	4	0
"Alaska"	"Iowa"	655	598	151	137	43	0	3	0	101	451	57	0	0	0	0	4	0	0	13	0	0	0	0	0	0
"Vermont"	"Maryland"	649	559	221	207	165	80	0	10	69	235	90	2	0	2	0	4	1	0	4	3	0	0	1	2	2
"Montana"	"Alabama"	648	521	158	184	98	53	1	12	59	298	127	1	0	0	0	0	0	0	17	1	6	0	0	0	4
"West Virginia"	"Wisconsin"	647	555	132	196	98	40	8	0	40	369	92	0	0	0	0	4	0	0	6	0	3	2	0	0	1
"Kansas"	"Hawaii"	640	565	243	216	108	138	0	0	56	263	75	1	13	1	0	1	2	5	3	0	1	0	0	0	2
"Montana"	"Arkansas"	640	532	129	188	36	10	24	2	58	402	108	0	0	0	0	1	0	0	33	0	1	0	0	0	4
"Maine"	"Wisconsin"	638	524	200	157	151	14	11	0	53	295	114	0	0	1	0	8	0	0	19	1	0	2	8	0	0
"South Dakota"	"Alabama"	634	516	155	219	93	133	0	1	34	255	118	0	1	1	0	4	20	0	10	0	3	0	0	0	13
"Missouri"	"Rhode Island"	633	536	185	226	152	66	6	30	58	224	97	0	0	0	1	5	3	1	8	0	0	0	0	0	3
"Montana"	"Indiana"	631	505	127	195	114	7	0	1	41	342	126	1	0	0	0	4	0	1	5	1	5	0	0	8	5
"Louisiana"	"Connecticut"	629	515	214	188	167	28	0	15	64	241	114	6	0	1	3	8	0	0	10	0	0	0	0	0	0
"Iowa"	"Hawaii"	628	554	237	202	134	174	0	0	47	199	74	1	0	0	0	0	2	2	8	0	0	0	0	0	2
"Alabama"	"Delaware"	627	504	241	136	146	19	0	14	26	299	123	0	0	3	0	0	0	0	3	0	0	0	0	0	0
"Connecticut"	"Hawaii"	625	582	231	237	154	165	2	0	44	217	43	2	0	0	0	1	1	0	3	0	0	1	0	0	0
"Kansas"	"West Virginia"	625	553	122	112	68	4	0	6	46	429	72	0	2	2	0	11	0	1	1	0	0	0	0	0	0
"West Virginia"	"Wyoming"	624	500	161	159	86	5	0	0	41	368	124	1	1	0	2	5	0	0	3	4	1	0	3	0	2
"West Virginia"	"New Mexico"	622	564	155	195	52	99	0	9	70	334	58	0	0	1	1	6	2	0	3	3	0	0	0	0	1
"Montana"	"Massachusetts"	622	466	137	193	113	38	3	3	48	261	156	7	0	1	19	3	2	0	8	0	0	0	0	0	21
"Oregon"	"Vermont"	612	554	56	137	33	38	2	0	52	429	58	0	0	0	0	2	0	0	5	0	0	0	1	0	0
"Wyoming"	"Louisiana"	608	498	146	171	65	14	0	0	47	372	110	3	2	2	0	1	1	1	7	3	0	0	0	0	2
"Maine"	"Indiana"	606	486	233	113	175	29	0	1	63	218	120	0	0	1	2	9	1	0	8	0	2	0	2	0	1
"Hawaii"	"Wisconsin"	605	488	139	163	103	47	2	0	41	295	117	0	0	2	0	3	0	0	13	3	2	1	2	1	0
"Montana"	"Maine"	604	539	88	301	29	4	0	6	37	463	65	0	2	0	0	0	0	3	8	0	1	0	0	0	2
"Maine"	"Arkansas"	603	519	90	249	58	12	0	2	46	401	84	0	0	0	0	1	0	0	3	0	0	0	0	0	0
"South Dakota"	"Massachusetts"	603	461	126	106	82	10	0	3	39	327	142	0	0	8	5	9	1	5	17	1	3	0	1	0	0
"Alaska"	"Nebraska"	601	526	83	256	43	9	0	2	49	423	75	0	0	4	1	2	0	0	0	1	2	3	0	0	2
"Hawaii"	"Oklahoma"	598	399	151	123	91	19	0	2	39	248	199	0	0	1	1	1	9	1	22	0	0	0	0	0	3
"Vermont"	"Louisiana"	596	523	396	69	316	15	0	2	93	97	73	0	0	0	0	0	0	1	6	0	2	0	1	0	0
"New Hampshire"	"Montana"	592	534	158	160	133	34	3	7	60	297	58	0	3	0	0	1	0	0	6	0	0	0	0	0	0
"Louisiana"	"North Dakota"	585	421	228	108	125	3	0	37	62	194	164	0	0	0	6	8	2	6	5	0	1	0	0	0	1
"Indiana"	"Vermont"	583	519	114	255	87	71	1	3	38	319	64	0	0	0	1	3	0	0	4	0	0	0	0	0	1
"Wyoming"	"Arkansas"	582	493	66	168	17	13	0	1	24	438	89	0	0	0	0	6	2	0	7	0	0	2	0	0	5
"Maine"	"Alaska"	582	480	77	153	51	38	2	0	28	361	102	0	0	1	0	0	1	0	7	0	2	0	2	1	4
"Wisconsin"	"Vermont"	581	533	107	187	74	82	0	8	55	314	48	0	0	0	0	4	0	0	2	1	0	0	1	0	0
"Vermont"	"Nevada"	580	501	210	123	138	90	0	10	13	250	79	0	0	0	2	2	3	4	1	5	2	0	1	0	3
"Idaho"	"Kentucky"	578	474	144	191	64	14	0	1	28	367	104	1	5	0	6	5	1	0	1	0	0	0	1	0	4
"Maine"	"Montana"	577	419	68	124	46	33	0	0	52	288	158	1	0	72	2	5	0	0	2	0	0	0	0	3	0
"Montana"	"Louisiana"	577	455	140	142	72	22	0	2	72	287	122	0	3	0	0	0	3	1	31	0	0	0	0	1	0
"West Virginia"	"Maine"	575	498	110	110	47	19	0	2	56	374	77	0	1	1	3	0	1	0	5	0	0	0	0	1	0
"Alaska"	"North Dakota"	572	469	108	109	66	7	0	2	49	345	103	0	0	2	1	0	0	0	3	0	4	0	0	0	3
"Mississippi"	"Nebraska"	571	382	104	146	71	13	0	4	22	272	189	1	0	0	0	9	5	0	11	0	4	0	0	1	9
"Wisconsin"	"Delaware"	570	414	132	164	74	44	0	5	47	244	156	0	0	2	0	4	0	0	3	0	0	0	0	0	0
"Louisiana"	"Hawaii"	568	488	238	162	124	149	0	5	31	179	80	0	0	0	3	0	0	1	8	10	1	0	0	0	1
"North Dakota"	"Indiana"	566	396	177	113	137	9	1	7	35	207	170	0	0	4	0	8	4	2	4	0	4	0	1	1	11
"Alaska"	"Kentucky"	566	441	123	206	52	12	0	2	63	312	125	1	0	3	0	8	0	0	23	0	1	0	0	0	0
"Montana"	"Kentucky"	566	485	129	176	74	23	0	1	53	334	81	1	0	0	0	2	15	1	8	0	3	0	0	0	2
"Iowa"	"New Hampshire"	561	485	121	168	77	40	0	35	59	274	76	0	0	1	0	6	0	0	3	0	0	0	0	1	0
"Delaware"	"Oklahoma"	560	482	91	234	64	3	0	5	86	324	78	0	0	0	0	1	0	0	9	0	0	0	2	0	1
"Nebraska"	"Maine"	556	498	92	194	43	13	0	1	54	387	58	0	0	0	0	0	1	0	9	0	0	0	1	0	1
"Alaska"	"Indiana"	553	452	107	136	75	23	0	1	38	315	101	0	0	0	0	12	0	1	15	1	0	0	0	0	1
"Rhode Island"	"Missouri"	553	430	115	165	94	21	2	6	50	257	123	0	1	2	1	10	2	3	18	0	4	0	0	0	4
"Nebraska"	"Connecticut"	551	477	175	179	148	7	0	6	33	283	74	0	0	1	1	7	4	0	6	0	0	0	0	0	1
"Idaho"	"Maryland"	551	444	167	140	137	44	0	15	29	219	107	0	0	3	0	7	5	0	6	2	0	2	0	0	0
"Rhode Island"	"Oregon"	546	429	143	100	113	29	0	2	29	256	117	2	9	0	0	2	2	2	12	3	2	0	2	0	0
"Minnesota"	"Delaware"	543	433	132	150	70	30	0	9	42	282	110	0	0	0	0	0	1	0	0	1	0	0	0	0	0
"New Hampshire"	"Delaware"	540	471	195	116	143	28	0	1	42	257	69	0	0	4	1	2	0	0	3	0	1	0	1	0	2
"Maine"	"Kentucky"	539	462	148	182	87	8	0	0	77	290	77	0	1	0	0	2	0	0	12	0	0	0	0	0	0
"Mississippi"	"Maine"	534	478	94	219	68	21	0	0	36	353	56	0	0	0	0	1	4	0	4	0	0	0	0	0	0
"South Carolina"	"North Dakota"	534	343	168	117	105	6	0	8	53	171	191	0	0	1	10	10	4	1	7	0	1	1	0	0	3
"Hawaii"	"District of Columbia"	533	384	214	96	173	55	0	3	43	110	149	0	0	8	2	16	2	1	9	1	0	0	1	4	1
"Kentucky"	"North Dakota"	531	350	220	64	159	6	0	0	47	138	181	0	0	1	1	4	0	0	7	0	1	0	0	0	3
"North Dakota"	"Massachusetts"	530	339	128	129	103	19	0	8	22	187	191	0	2	1	1	2	5	0	5	0	2	1	4	0	1
"Missouri"	"Vermont"	525	454	91	159	67	46	0	0	38	303	71	0	0	4	0	2	1	0	9	0	4	2	0	0	0
"Vermont"	"Kentucky"	525	467	62	152	27	8	0	0	53	379	58	0	0	3	0	1	2	0	11	0	0	0	0	0	2
"Rhode Island"	"Louisiana"	524	418	169	154	120	13	0	7	71	207	106	1	1	4	0	6	0	0	15	0	0	0	1	0	2
"New Mexico"	"Connecticut"	523	464	133	124	104	10	0	4	40	306	59	0	0	0	0	5	2	0	3	0	0	0	0	0	1
"Massachusetts"	"South Dakota"	522	420	76	124	33	10	0	2	39	336	102	1	4	0	0	14	0	0	1	0	0	0	0	2	4
"Maine"	"Mississippi"	522	460	150	110	65	27	0	1	39	328	62	0	0	2	0	0	0	0	6	1	3	0	0	0	1
"Rhode Island"	"Alabama"	522	440	121	176	100	66	1	5	21	247	82	0	0	3	0	7	0	1	0	0	2	0	0	0	1
"North Dakota"	"Kentucky"	518	361	148	96	76	6	0	4	48	227	157	1	0	2	1	0	22	0	25	0	6	0	1	2	4
"New Hampshire"	"Alaska"	517	434	73	161	32	17	0	1	34	350	83	2	0	0	9	8	5	0	6	0	0	0	0	0	3
"West Virginia"	"Utah"	517	401	150	136	123	20	5	9	16	228	116	0	0	2	0	4	0	0	6	4	0	0	0	2	2
"New Mexico"	"New Hampshire"	513	483	116	169	70	13	9	0	31	360	30	0	0	0	0	1	0	0	8	0	0	0	0	0	1
"Hawaii"	"Kentucky"	511	411	119	153	44	11	0	10	62	284	100	2	0	1	0	1	2	0	4	0	0	0	0	0	3
"Kentucky"	"Delaware"	510	388	182	122	81	42	1	12	33	219	122	0	0	2	0	0	2	4	5	0	2	0	0	0	1
"South Carolina"	"South Dakota"	510	360	101	131	48	3	3	14	45	247	150	0	0	1	2	6	1	0	8	0	0	0	1	0	2
"Arkansas"	"New Hampshire"	485	412	118	89	88	18	5	0	37	264	73	0	0	0	2	8	0	0	3	0	0	0	0	0	1
"Maine"	"West Virginia"	480	447	137	163	110	9	0	2	26	300	33	0	0	0	0	0	0	0	1	1	1	0	0	0	0
"Wyoming"	"Kentucky"	480	417	112	139	78	3	0	0	22	314	63	0	0	2	0	3	1	0	5	0	0	0	0	0	0
"Maine"	"District of Columbia"	477	318	137	123	116	66	0	3	53	80	159	1	2	11	0	8	0	1	9	2	0	1	2	0	0
"Delaware"	"Iowa"	474	385	120	188	90	22	4	3	49	217	89	0	3	1	0	7	0	0	4	0	0	0	0	1	0
"Kentucky"	"South Dakota"	472	414	107	181	64	11	0	114	25	200	58	0	0	0	0	6	0	0	6	0	0	1	0	0	1
